route_id_idx,target_stop_idx,distance_to_target_stop_m,current_speed_mps,time_of_day_min,day_of_week,current_delay_sec,is_raining,headway_to_prev_bus_sec,tta_sec
3,100,2229.2,14.48,572,4,72.94,0,862.53,443.4
12,49,3737.61,7.89,681,3,-459.14,0,1043.22,551.4
16,61,3357.22,7.74,1173,3,389.93,1,1430.06,882.37
7,47,2161.61,10.36,688,3,-134.9,0,1726.65,356.39
2,85,3476.69,5.51,1137,0,677.67,1,337.32,1282.38
16,36,4303.5,4.4,413,4,453.52,0,582.98,1435.45
4,54,4941.81,13.91,41,0,-52.45,0,1152.43,896.73
20,29,292.87,6.89,1168,4,294.7,0,1097.29,212.74
12,77,3086.58,8.85,445,4,-230.41,1,845.32,623.03
4,20,2941.16,7.19,1080,4,577.41,1,535.36,1071.71
5,76,1801.24,14.38,200,0,-71.37,0,1415.65,249.83
3,18,3692.49,7.27,422,1,-307.74,0,401.5,838.55
11,67,3055.9,7.95,195,2,79.56,0,759.99,771.86
16,0,1800.1,8.37,251,0,450.58,1,1010.48,564.22
6,85,2283.04,3.8,1050,3,724.96,1,649.86,1103.28
8,71,4837.0,8.48,546,1,-270.66,0,1674.67,919.8
15,19,1228.56,5.43,1334,3,-409.2,1,608.16,207.74
14,93,3241.02,5.03,16,3,-106.25,0,1195.25,826.85
12,57,1463.51,9.2,417,3,-365.54,0,862.7,51.19
16,6,1344.53,5.17,1027,1,-15.07,0,722.42,284.84
5,3,4370.77,5.68,258,3,-341.15,0,1207.11,1068.31
13,12,1862.41,14.93,1264,2,-209.85,0,811.23,201.86
10,54,4324.84,7.1,441,3,1176.65,1,464.8,1623.16
6,55,2779.72,3.69,1139,1,-332.73,0,857.79,786.12
11,70,1559.98,3.97,394,5,487.38,1,760.66,890.13
17,4,268.45,10.29,1189,5,294.65,0,951.19,205.16
0,15,611.13,8.74,162,1,257.46,1,1379.47,330.74
12,26,1177.32,14.43,564,2,336.66,0,1452.42,356.94
18,38,4988.59,3.12,1026,4,1051.05,1,688.41,2592.81
10,83,295.75,7.15,1074,1,140.27,1,857.13,103.04
16,69,4577.99,9.22,386,1,759.81,0,484.16,1134.4
15,36,784.49,13.87,46,6,401.49,1,1484.19,351.59
10,71,1291.58,6.62,628,6,-63.75,0,1010.87,264.61
9,28,3664.52,3.9,1107,4,704.22,0,310.5,1525.11
8,90,1443.64,7.06,987,3,921.71,1,470.28,811.43
9,51,1782.17,8.22,1148,2,58.89,0,1532.27,395.61
19,23,1502.06,14.58,576,0,307.48,0,640.11,340.5
11,44,4582.69,9.66,448,6,434.49,1,752.23,1253.65
18,67,2295.06,10.39,396,1,130.29,0,455.38,498.94
15,78,1107.55,8.29,454,3,52.37,0,581.44,280.48
15,57,2614.98,11.43,1348,2,-551.56,0,836.62,127.27
1,20,1169.69,9.56,38,4,-378.36,0,1669.17,85.87
0,98,1208.76,3.61,494,2,875.82,1,529.7,948.32
9,31,4709.68,7.87,1092,4,280.44,0,462.86,955.64
14,5,3625.0,12.39,156,6,83.49,0,882.04,642.18
9,63,326.36,5.76,873,1,44.16,1,1414.66,140.43
0,66,590.76,7.47,203,4,95.46,1,1777.66,193.26
11,34,4122.16,5.57,1416,1,62.84,0,1714.52,1177.34
9,43,3094.59,12.51,682,6,-59.1,0,1241.76,525.19
20,69,4002.31,7.74,697,0,827.92,1,1100.86,1150.47
17,29,2579.62,12.64,824,6,294.9,1,1514.83,527.99
18,49,136.57,8.01,166,3,6.42,1,1575.77,98.85
4,21,3720.76,5.53,1435,0,127.6,0,1441.37,1078.22
15,64,740.3,8.89,1392,5,826.97,1,1190.84,633.49
5,77,1743.49,11.32,773,1,-322.49,0,1050.99,126.34
8,9,3912.13,9.06,250,0,59.29,0,1102.71,700.79
5,47,3192.47,8.06,1426,2,-53.6,0,1767.41,508.47
11,76,2594.87,7.21,1316,4,45.57,0,1560.64,661.68
14,59,1113.31,12.02,298,1,-317.56,0,1797.57,10.0
2,77,3735.91,11.33,1327,0,75.33,0,760.83,734.22
5,43,2471.0,6.48,1040,6,371.7,0,430.26,836.55
1,87,4828.15,11.42,422,5,-39.76,0,454.67,806.5
1,100,4131.02,9.6,1412,3,-236.97,0,1421.32,737.7
5,40,831.97,13.72,736,0,-325.22,0,1754.81,10.0
6,76,253.58,14.34,949,2,200.26,0,1639.74,102.86
15,75,1554.79,5.91,550,0,175.4,0,754.68,448.05
12,59,1844.73,8.77,1009,6,341.08,0,824.21,512.16
15,98,888.22,6.37,756,5,74.86,0,830.01,237.08
18,52,2515.62,13.47,588,1,-655.0,0,1598.33,131.22
5,98,3062.41,14.78,545,3,-91.68,0,1527.8,429.68
16,79,3478.96,7.29,1017,5,-96.68,0,454.94,678.22
19,24,1109.34,6.92,436,4,408.1,0,867.18,517.22
6,45,4122.5,8.44,1338,6,-46.68,0,1223.05,693.91
19,81,723.4,6.68,1060,1,-284.22,0,366.04,32.7
16,99,3664.93,8.17,402,3,340.62,0,417.0,975.79
5,22,4262.38,14.81,882,2,290.81,0,1488.45,819.19
2,52,3651.46,7.03,951,3,-293.24,0,1494.75,815.31
17,22,1924.3,9.07,1283,3,-3.77,0,1783.88,292.05
16,42,881.75,7.38,213,5,-156.64,0,837.23,87.9
13,43,1281.22,6.49,1439,5,-71.45,0,908.2,211.82
9,34,3859.67,5.71,1065,3,723.07,0,833.25,1350.7
3,4,613.7,11.72,1377,5,-351.9,0,1571.24,10.0
20,3,444.99,14.11,1387,0,-381.58,0,1054.44,10.0
10,66,2014.4,7.21,918,4,0.67,0,1098.19,445.07
19,77,522.07,9.21,1426,6,-15.32,0,1259.85,94.17
14,77,1155.77,5.58,1417,2,296.84,1,716.85,565.4
7,100,3147.49,14.6,622,5,359.8,0,1275.19,750.11
4,16,2217.37,12.45,297,1,-416.79,0,1757.32,205.53
13,23,1921.46,4.43,1301,2,363.18,1,1278.72,761.34
14,16,4454.35,8.55,307,5,43.47,0,1292.62,816.42
18,12,2774.17,7.63,824,6,-34.44,0,1160.02,470.34
10,61,2736.66,6.26,52,1,439.67,0,1680.37,819.75
19,30,3213.6,11.63,854,3,597.07,1,921.9,889.3
15,89,2748.71,9.98,232,1,14.46,1,888.29,545.01
14,94,2567.22,8.38,1299,1,219.3,0,1761.44,709.9
10,88,3263.42,9.43,46,6,245.32,1,1378.48,893.71
15,7,2258.96,13.82,1385,4,-545.57,0,844.21,37.64
5,37,2609.23,8.52,616,3,222.16,0,1627.89,527.42
6,17,4006.95,3.79,517,1,80.4,1,361.74,1476.55
10,9,4420.01,9.03,843,4,51.82,1,751.37,861.49
19,50,1071.21,9.54,1316,1,-399.76,1,1324.7,67.25
2,37,3457.49,9.68,1136,3,289.83,0,721.39,814.37
16,99,3658.89,9.79,266,5,644.26,1,1346.41,1102.75
18,46,1054.72,13.37,1223,1,399.85,0,796.41,303.43
16,35,2274.14,5.56,535,6,406.38,0,348.04,742.77
11,34,4057.37,8.49,1243,0,404.52,0,851.3,1121.43
3,74,2411.32,11.54,1020,6,528.67,0,632.77,781.59
10,65,3074.17,8.36,1349,0,-353.0,0,1222.83,518.23
9,91,3776.33,5.56,448,4,616.34,0,300.96,1301.96
16,85,3078.53,5.31,513,6,288.82,0,693.6,953.79
3,80,481.61,7.21,1167,5,914.99,1,1658.05,521.33
17,21,2110.49,4.84,1114,4,519.36,0,481.0,880.65
13,11,1334.79,7.23,476,2,235.87,0,784.26,407.1
10,69,4508.04,4.11,971,2,149.7,0,703.7,1554.28
7,50,1597.94,12.79,869,4,546.15,0,1520.6,536.59
17,38,2246.75,14.3,1315,3,-171.72,0,1737.44,173.99
9,59,3420.64,11.97,270,2,194.4,0,708.6,589.09
17,70,1070.21,9.29,593,3,181.43,0,1302.67,278.88
0,33,1859.1,9.07,466,1,137.87,0,859.58,437.47
0,23,4057.74,13.59,23,3,-400.76,0,1266.35,521.79
16,74,4335.57,8.73,1188,0,182.95,0,687.28,863.35
14,41,4035.74,9.88,799,1,453.34,1,953.64,1104.3
16,0,4656.62,5.87,978,3,-839.51,0,430.96,564.08
5,82,3556.25,12.0,238,6,419.91,0,620.75,914.73
14,19,120.12,6.55,1386,0,374.7,0,813.46,238.11
15,32,3844.83,13.53,1224,3,165.59,0,1120.67,850.36
4,21,2639.76,16.09,1238,6,-126.21,0,1698.2,243.75
0,50,3048.95,11.95,1310,1,168.34,1,735.41,666.81
9,100,2321.74,8.55,849,1,-168.4,0,1178.28,366.88
8,33,4044.96,8.33,544,1,112.64,0,749.95,854.0
15,16,2681.4,7.91,908,5,-257.34,0,1157.22,463.27
20,76,1650.7,5.64,708,5,476.68,0,1554.65,640.41
11,73,4667.43,14.42,861,5,221.9,0,836.69,860.72
12,14,2606.48,3.91,519,1,523.35,1,395.64,1252.22
5,77,4289.88,11.02,1382,0,-653.39,0,728.7,451.17
18,30,480.79,8.93,680,3,-181.76,0,815.58,10.0
20,31,1767.09,4.85,455,2,419.24,0,459.35,674.25
3,98,4286.83,5.15,942,2,309.0,1,1391.23,1411.85
7,41,4027.54,12.99,1233,5,489.28,0,1630.61,977.06
3,16,4025.7,3.73,520,5,790.65,1,753.04,1887.58
20,51,2872.85,9.03,835,2,76.49,0,1378.98,613.84
18,87,4743.36,8.86,1100,4,-176.72,0,787.18,967.78
19,14,2874.98,13.32,912,5,95.75,0,711.73,555.99
13,79,2126.86,11.1,176,6,522.08,0,1683.4,630.54
14,45,2927.61,9.36,941,0,210.94,0,1525.49,568.91
19,32,4680.63,6.83,557,0,-439.18,1,788.85,945.24
13,35,2940.71,7.19,1384,1,87.04,1,824.13,819.81
14,98,4195.85,7.49,886,3,464.75,0,625.27,1202.14
18,63,3763.49,11.22,1425,6,-58.49,1,1479.24,542.44
8,74,4196.98,7.99,401,5,759.38,0,536.88,1219.23
2,95,199.67,13.78,1280,0,231.23,0,1180.56,132.9
0,1,1310.13,12.27,256,1,813.09,1,1534.22,600.49
2,86,1888.73,4.42,987,6,27.79,0,644.39,593.27
16,86,1363.27,11.48,718,4,-456.08,0,702.95,37.27
0,16,311.53,10.79,1252,5,-100.98,1,1396.92,62.35
10,78,876.42,4.81,100,3,205.79,1,1688.96,467.7
0,15,442.02,13.78,568,5,33.74,0,1232.58,74.52
10,56,1067.5,9.83,904,4,822.29,1,655.68,682.65
19,82,609.4,6.55,734,4,192.27,1,1154.17,348.68
17,91,2547.88,4.42,1096,2,241.8,0,842.98,903.0
12,27,3297.75,8.25,81,3,338.17,0,1777.74,676.68
2,1,1961.63,8.16,432,5,-9.7,0,405.85,298.96
8,36,3854.17,9.66,549,1,165.57,1,1188.83,922.1
10,68,3602.04,13.52,243,6,263.06,1,962.73,941.64
3,45,1781.55,5.46,207,0,-605.82,0,1168.12,223.6
14,1,4115.2,13.15,831,6,828.76,0,802.95,998.65
10,49,4654.1,5.28,394,1,489.56,0,545.28,1497.32
4,57,4823.19,6.29,225,6,-571.0,0,1391.84,950.32
8,29,4297.4,7.99,1071,0,738.0,1,363.68,1267.97
17,1,4027.94,8.74,1168,3,-369.93,0,1403.96,499.34
16,49,842.14,7.14,1193,6,738.45,1,743.91,610.06
14,93,4085.69,7.36,213,1,49.95,0,1264.41,749.96
13,84,1246.88,11.54,646,3,203.62,0,1075.53,314.81
12,74,1412.09,12.25,1429,4,81.81,1,1195.55,315.82
0,43,2748.99,5.56,1345,0,114.3,1,726.84,880.68
9,76,692.71,11.98,194,5,-42.49,0,809.74,73.89
17,74,1486.14,6.47,1103,2,274.17,0,786.16,459.08
16,72,421.44,9.05,606,3,199.81,0,1036.33,119.22
12,75,2629.06,6.79,51,1,715.22,1,1339.5,977.49
19,50,2816.07,4.72,590,0,358.94,1,859.35,1036.42
18,28,126.67,7.59,1123,4,1128.74,1,873.38,673.38
20,25,2242.03,15.08,1250,5,-104.37,0,1798.69,256.41
16,21,1899.66,9.89,890,5,-59.09,1,1599.61,349.02
15,30,2612.47,11.67,557,0,-596.94,0,765.89,124.91
12,96,4400.79,11.76,247,4,-25.27,1,926.05,777.14
4,32,1453.57,7.54,633,1,-770.64,0,1660.48,10.0
17,61,1754.82,7.64,1065,3,141.4,1,694.67,561.65
8,12,2194.78,7.25,638,4,284.03,0,1200.24,662.35
9,100,2029.04,7.64,472,0,790.39,0,722.36,847.07
3,63,2377.79,6.89,734,4,972.04,0,1572.72,1086.77
6,32,1534.09,9.33,380,3,401.16,0,356.44,506.66
3,90,4669.43,6.97,426,2,692.25,1,705.08,1542.51
17,48,676.03,5.63,338,5,226.12,0,1796.91,292.98
0,17,4219.1,9.2,1254,6,-371.1,0,853.45,517.03
15,51,3228.86,12.42,587,0,499.92,1,710.72,823.2
11,8,2258.13,8.4,945,4,-194.52,1,1780.32,340.64
9,88,4874.31,7.13,552,1,46.1,0,1507.16,1087.03
17,85,2889.48,7.24,1082,0,617.82,1,685.37,923.75
18,79,3659.83,12.7,265,4,1.69,0,1273.63,745.58
0,28,1528.78,6.29,768,6,535.17,1,1487.55,725.04
5,39,4205.42,6.43,329,3,395.73,1,1413.75,1314.82
13,67,3999.35,10.77,338,6,384.1,0,619.02,740.14
9,94,4775.25,6.06,1050,5,377.94,1,858.5,1464.8
10,59,2684.54,13.75,1160,1,-36.7,0,1276.64,408.96
11,100,754.0,10.99,222,2,83.55,0,805.53,129.64
8,35,728.12,9.61,475,5,546.37,0,835.09,388.58
7,12,2018.53,11.25,187,4,-244.85,0,723.54,210.36
0,28,1689.75,8.41,761,2,8.54,0,1221.86,293.93
11,59,1505.4,4.9,1234,5,843.39,1,863.18,926.2
0,15,4023.25,5.73,964,0,123.73,0,806.64,1001.07
18,59,2457.82,8.29,216,6,-581.82,0,1057.38,249.03
20,98,4297.98,10.61,546,2,-402.94,0,1651.87,490.91
4,85,3490.13,9.99,1424,5,-50.33,1,1157.63,716.7
3,40,1585.78,7.44,232,6,-150.41,1,1092.63,259.28
15,55,3173.57,5.9,645,3,-363.6,1,610.14,663.28
13,92,3303.51,9.16,917,3,292.17,0,1496.01,727.92
2,15,1980.58,11.78,1169,6,855.23,0,1590.64,675.16
6,8,2055.64,12.82,1186,1,559.31,0,1510.79,529.11
14,79,4415.19,3.85,1061,2,-158.26,0,368.26,1448.22
11,94,974.41,7.11,915,6,58.26,1,1586.16,267.65
12,28,4991.29,8.84,463,6,101.66,0,842.63,1249.51
9,54,3351.16,11.03,675,2,610.5,0,1597.89,762.88
6,99,1643.17,12.08,755,6,-23.33,0,1674.12,291.31
2,42,4582.8,5.18,560,0,249.32,0,1338.59,1411.88
19,63,3931.81,12.92,1214,4,135.44,0,874.11,651.93
8,65,1438.48,14.08,1359,2,92.01,0,1424.74,254.35
19,47,4123.28,10.31,513,6,764.87,0,432.74,1307.52
9,20,1110.37,10.89,790,2,-158.68,0,1145.31,58.97
20,2,1429.77,16.2,878,5,425.68,0,1775.68,341.82
4,46,1429.8,7.43,890,5,542.28,0,1752.32,547.81
3,4,2455.18,8.97,1347,3,-310.34,0,1725.66,229.52
19,86,2234.39,8.31,928,1,-165.29,0,939.0,428.13
16,59,1147.63,11.61,291,0,17.41,0,1740.73,242.46
5,25,2708.29,4.84,988,2,295.94,0,789.74,915.36
7,67,4562.15,8.7,1138,0,612.94,0,483.13,1314.27
6,72,1286.7,7.02,408,1,93.61,1,457.38,417.66
4,51,3439.16,14.64,132,2,579.32,0,1246.78,731.36
5,61,4759.61,15.63,1401,5,407.2,0,985.12,901.28
3,69,2071.24,5.33,783,2,-153.61,1,1051.57,413.02
2,92,1054.49,8.38,579,3,299.44,1,945.78,388.9
9,30,4379.62,7.07,1296,1,-178.63,0,1053.36,928.43
10,95,1037.32,11.64,17,4,-504.56,0,906.1,10.0
19,6,3827.72,5.16,412,3,319.04,1,887.19,1405.73
14,64,924.48,7.51,536,1,100.49,1,494.55,299.32
1,12,2320.98,8.17,398,4,-103.22,0,774.51,458.9
19,35,2122.91,9.47,1177,0,266.93,1,626.38,611.09
6,53,4095.89,6.84,1052,1,-54.79,1,407.58,854.81
11,60,187.99,10.14,254,4,418.55,1,1341.23,321.46
6,8,2617.15,11.95,341,6,223.31,0,1339.75,647.6
17,66,2039.15,11.54,310,0,-152.33,1,1435.47,279.18
11,20,4334.73,10.47,1382,6,180.13,1,1542.97,1078.57
17,84,3946.85,5.27,618,3,156.11,0,1600.97,1200.47
5,18,1481.45,6.59,180,4,-86.37,0,880.08,289.86
1,91,2291.93,6.13,347,0,-64.74,0,1076.27,519.47
1,41,1459.0,8.41,919,2,257.31,0,680.02,370.6
11,91,1732.88,11.06,1304,3,275.41,0,1444.93,455.75
15,62,1898.27,8.01,437,1,673.4,1,339.88,774.86
11,46,3884.81,11.8,730,3,-155.71,1,1495.07,614.78
3,39,672.71,6.3,4,4,252.69,0,838.9,256.31
19,78,1423.29,7.6,556,0,-478.67,0,1305.23,47.87
17,6,4492.72,13.26,1200,6,-30.76,1,837.39,756.85
12,94,3818.56,4.93,502,5,111.37,1,566.16,1224.02
0,46,2020.51,9.2,812,4,-20.05,0,764.08,349.87
11,35,4070.49,10.07,999,0,333.5,0,402.09,847.89
9,92,3485.18,14.16,924,0,-289.91,0,945.52,407.9
4,47,2128.44,8.56,1300,1,338.21,0,795.33,612.74
9,7,2276.15,11.31,532,6,348.79,0,543.96,496.63
13,67,4783.76,13.17,545,3,-511.41,0,1579.03,701.45
11,14,4802.17,5.14,362,5,337.63,0,513.97,1365.3
8,52,3450.83,14.19,874,2,540.12,0,1679.89,695.1
3,1,1475.48,8.29,241,4,-447.74,0,1391.19,10.0
3,94,2371.38,11.81,62,6,164.67,1,1616.83,508.76
12,74,2695.26,5.51,1424,5,495.43,0,1587.92,993.98
14,55,3237.23,14.11,659,0,360.58,0,624.48,654.71
6,71,3465.1,5.35,110,1,-486.3,0,1570.77,683.01
14,10,3060.87,10.47,762,4,-60.22,0,967.2,688.39
11,20,1065.07,7.24,1067,5,576.77,0,536.88,556.98
17,45,411.68,10.46,25,1,-308.1,0,641.11,10.0
18,100,4531.57,11.74,1292,4,459.68,1,1099.91,1032.52
0,43,219.95,7.93,352,3,-336.35,0,1019.82,10.0
0,85,3766.21,6.99,972,2,631.8,1,799.76,1318.08
11,91,4428.41,12.01,1315,0,39.52,0,1598.63,824.17
10,12,849.51,14.82,585,3,-218.69,0,707.79,10.0
13,14,364.27,4.55,1138,3,201.42,0,417.89,161.29
15,38,196.09,7.49,157,3,-337.7,0,1308.46,10.0
14,84,4247.53,15.93,565,5,-504.78,0,751.64,366.64
9,93,4303.66,7.47,537,4,549.91,0,739.34,1089.99
4,15,383.16,7.97,869,1,-163.08,1,1208.12,48.69
17,71,4222.65,3.54,1013,5,-116.97,1,541.17,1575.0
3,6,2927.56,11.3,535,5,644.26,0,550.02,823.77
0,52,1780.92,12.8,331,2,-372.65,0,950.93,175.81
8,12,4282.79,3.09,477,4,483.23,1,326.93,2103.02
8,87,2461.0,12.19,45,6,-32.99,0,886.52,417.9
13,74,3506.63,11.92,839,2,414.06,0,869.11,871.77
10,58,3987.84,14.49,302,6,28.52,0,1027.45,468.6
14,3,588.35,13.84,195,5,95.77,1,768.05,166.64
12,3,3801.64,7.06,370,2,333.66,1,316.71,1079.2
11,88,287.19,5.59,292,0,572.55,1,797.02,456.29
3,97,625.78,5.88,293,1,-72.92,0,976.04,137.99
2,45,4653.38,7.63,1063,4,-126.74,1,493.61,1162.46
14,94,3227.87,11.62,249,4,460.82,0,1285.61,674.43
14,64,2030.49,5.8,531,0,830.99,0,499.69,1003.02
11,94,1942.6,7.52,817,4,617.95,0,844.46,703.96
20,16,1932.25,5.41,1203,1,-565.84,0,900.96,308.33
19,72,2540.84,8.96,160,5,1003.75,1,708.14,1126.74
2,22,3451.08,10.34,1426,2,417.43,0,1041.7,684.07
19,25,1296.75,7.14,530,0,325.83,0,721.45,477.58
17,65,2143.56,10.17,264,2,-325.38,0,1118.83,304.25
13,39,2920.19,6.19,80,4,1.05,1,1707.0,820.97
15,69,1341.65,6.32,1164,3,92.92,0,1107.44,360.24
6,33,3942.52,6.59,150,6,-184.21,1,996.95,867.52
18,20,1956.55,11.01,123,1,-17.18,0,1648.59,334.25
5,27,874.65,8.51,1190,1,33.79,0,1716.64,125.01
17,92,4033.55,11.24,942,2,-15.41,0,1275.01,679.87
16,38,4485.83,5.99,960,5,984.1,1,870.36,1715.69
0,42,3338.77,14.39,1265,4,-220.06,0,1240.71,331.32
7,94,2590.0,10.92,1252,4,-86.92,1,1581.98,439.3
14,4,1659.45,6.08,1147,4,-58.66,0,862.76,371.73
10,71,1427.72,13.55,820,3,-256.15,0,878.23,77.35
15,2,2203.68,11.76,1438,0,317.02,0,1474.17,579.43
14,3,176.65,4.94,521,3,599.67,0,391.83,340.3
16,66,3466.07,14.09,786,2,321.04,0,1730.39,642.41
7,53,724.75,5.54,489,2,284.64,0,600.87,359.49
8,24,2432.12,5.68,1026,3,757.16,1,500.84,1108.24
20,17,2295.08,5.65,1133,4,252.88,0,449.12,701.39
18,26,3896.81,6.12,371,6,-14.05,1,759.2,1057.78
7,68,3816.2,14.42,15,6,-207.23,0,1771.8,492.43
15,9,4220.53,7.45,412,5,560.76,0,881.42,1235.25
15,78,3375.59,10.41,68,4,-202.29,0,1008.79,408.44
1,11,4415.28,8.48,262,2,136.16,0,1685.03,1022.54
16,7,3277.82,9.69,538,3,331.14,0,409.4,863.35
7,78,3508.82,12.16,111,0,-333.06,0,1063.79,481.78
8,2,385.66,11.59,170,2,158.46,1,734.86,186.45
20,57,2614.76,12.35,698,3,-40.01,0,1256.02,365.57
18,49,2703.52,9.19,909,4,59.84,1,660.08,542.14
17,99,244.43,10.33,114,2,619.12,1,1654.93,396.93
20,52,2942.19,7.86,696,2,70.42,0,754.84,674.14
2,90,4223.43,5.13,702,0,-85.47,0,665.13,1025.88
19,48,640.93,5.45,268,2,181.77,1,1050.3,366.36
19,33,1439.31,8.94,443,6,1263.72,0,398.78,896.49
5,33,3599.66,4.81,943,6,802.38,1,761.66,1535.42
9,24,4143.45,4.89,730,0,-410.53,1,1135.92,1054.14
12,3,1483.75,13.48,1260,6,256.02,0,1374.61,249.85
17,44,3474.96,9.13,962,3,536.9,0,303.38,808.75
14,68,929.73,10.84,1243,2,-683.27,0,851.73,10.0
15,11,2772.74,5.78,877,5,68.24,0,647.29,701.98
10,83,2400.23,8.95,1327,1,-165.11,0,986.81,430.25
12,75,4896.76,12.29,1,4,66.03,0,1756.73,751.97
8,47,3006.46,5.94,978,3,189.26,0,364.42,724.78
9,75,4776.79,7.34,1070,0,1391.74,1,652.09,1761.49
20,93,1957.89,13.91,747,1,394.13,0,1082.59,409.72
11,15,1826.94,7.52,1385,1,-512.69,0,617.04,68.9
3,21,3859.12,5.07,1132,1,787.93,0,391.98,1424.31
1,60,1855.62,7.44,846,1,267.05,0,783.09,508.67
0,33,4315.21,11.43,61,5,-506.39,1,685.8,548.55
2,18,3017.24,6.2,981,0,275.79,0,363.43,867.22
17,34,2469.61,7.05,1040,1,139.95,0,799.79,586.16
4,22,2605.36,13.19,75,5,-61.47,0,1682.55,523.01
5,20,2061.74,7.7,1059,2,423.41,0,535.62,698.29
20,99,2941.84,10.74,619,5,402.16,0,990.85,656.44
13,46,1977.2,8.93,240,2,163.76,0,1615.86,474.65
10,0,4064.27,9.36,416,6,-66.42,0,403.57,700.28
9,23,2819.06,7.26,648,0,-64.36,0,858.1,398.48
10,43,3873.44,10.51,284,1,95.2,1,823.4,722.26
5,18,3062.6,8.12,214,2,-48.04,0,1365.39,489.19
15,62,3471.02,5.9,181,5,255.22,0,1719.33,937.33
3,75,1312.78,11.4,829,0,-14.34,0,1727.11,242.03
10,10,4120.43,5.02,479,5,987.52,1,462.82,1667.75
20,99,1889.7,10.07,427,0,638.62,0,353.52,642.11
16,8,3838.69,12.8,1288,5,180.35,1,763.0,771.01
9,98,3720.14,8.79,1257,4,178.83,1,1748.53,914.56
3,99,3278.36,8.29,348,1,355.41,1,1077.61,801.34
20,99,173.25,4.76,399,6,1004.51,0,708.36,536.09
8,54,2996.37,10.31,1009,3,204.29,0,817.82,494.95
5,100,4260.27,14.78,928,0,206.52,0,1474.06,717.05
18,37,1128.34,5.58,705,3,192.29,0,1046.69,450.3
4,47,369.03,11.08,591,4,-466.31,1,1460.46,10.0
15,51,591.18,13.62,732,0,-162.75,0,1168.28,69.02
5,66,4240.26,5.3,309,3,192.58,0,716.34,1244.69
1,77,700.34,9.34,1296,3,197.44,0,1325.93,215.69
2,15,2280.59,11.84,622,0,-54.39,1,1167.35,462.5
20,67,1422.0,8.21,385,0,-239.78,0,399.72,149.24
4,40,1246.74,6.89,492,1,750.11,0,639.27,612.78
10,73,4882.79,7.26,385,6,406.99,0,798.11,1362.7
3,23,3056.3,12.81,347,5,-312.76,1,952.07,400.98
5,16,4302.51,7.63,919,0,-490.59,1,999.49,677.05
13,72,4702.74,8.84,1106,3,853.26,0,593.94,1358.91
20,20,4833.68,8.55,393,1,-160.89,1,320.58,911.16
16,26,4401.38,8.11,793,3,-253.52,0,1523.99,872.3
10,58,671.35,11.43,892,2,-443.89,0,1671.29,10.0
3,33,1770.98,8.98,637,5,-900.0,0,909.79,10.0
12,15,3437.93,13.94,268,3,-126.44,0,1723.61,503.81
6,2,1370.28,8.48,257,1,-196.1,0,1462.79,167.59
19,61,1212.31,9.59,1319,6,-42.86,0,1616.41,252.54
16,99,923.89,16.3,115,6,193.41,0,1005.31,202.02
2,33,921.35,5.24,940,2,-514.71,0,1350.02,10.0
20,39,151.58,8.0,513,0,396.15,0,309.34,214.35
17,63,627.05,9.86,1398,3,334.0,0,1414.38,275.57
12,53,4583.66,12.8,1195,4,30.52,0,1629.54,910.43
14,52,1473.06,7.29,51,3,93.45,0,1600.7,356.37
11,82,2019.17,6.97,378,6,583.96,0,577.1,609.56
18,52,2756.47,12.28,1401,2,-249.76,0,1415.18,353.59
3,34,4260.75,7.56,35,6,-394.43,0,625.98,773.37
19,52,4930.45,12.17,1178,2,-256.03,0,1317.52,759.2
7,10,3258.36,14.76,1262,4,-24.09,0,997.46,456.14
5,100,914.93,7.83,540,1,45.18,0,885.95,209.2
16,49,1049.32,5.81,1131,3,958.28,0,779.75,802.55
17,64,182.91,10.06,1414,3,371.18,0,1211.92,184.98
12,40,197.52,8.46,992,4,194.46,1,482.55,188.25
19,98,4776.41,8.6,612,0,128.66,0,1534.91,1101.04
19,48,4167.9,10.48,501,3,730.31,0,700.33,1242.53
5,10,1651.32,8.18,449,4,430.9,1,807.38,662.69
11,94,4550.47,9.89,491,3,288.7,0,864.19,971.38
20,32,1034.97,14.56,565,4,-148.26,0,879.28,65.86
12,23,1734.71,15.59,850,6,-217.27,0,1487.4,119.98
3,63,4877.84,9.55,15,5,933.23,1,1427.08,1443.72
3,6,4412.64,11.63,119,2,48.86,1,1321.86,872.31
8,14,742.96,6.08,810,6,223.8,0,659.55,279.03
8,42,4477.87,6.23,367,5,-79.61,0,598.28,1053.17
7,23,3168.28,6.6,503,0,175.86,1,537.24,926.77
6,19,4756.68,6.94,1216,3,-63.16,0,1264.61,954.66
6,37,2450.88,8.72,1225,5,642.86,0,1015.33,819.35
12,79,3244.7,7.34,778,4,-87.73,1,1147.14,708.94
5,97,854.68,10.12,966,2,-23.86,0,828.33,92.61
5,40,924.25,5.2,190,4,-133.21,0,620.17,236.91
13,55,3444.96,9.87,509,2,-16.12,0,875.14,638.35
6,28,2132.02,6.64,68,5,118.12,0,1240.33,482.52
16,83,3040.69,7.77,1026,5,554.47,0,660.83,919.12
14,59,3856.13,4.37,1005,6,228.93,0,400.28,1377.69
0,64,1679.26,6.15,8,3,295.84,1,1790.55,569.3
20,29,250.84,8.4,571,5,623.81,1,1002.94,401.94
5,11,3101.2,5.41,467,0,-107.4,1,645.43,859.43
